IDProduto,IDProdutoPai,NomeCat,CodProd,NomeProd,Descricao,Peso,Estoque,Preco,Disponivel,Lancamento,EmDestaque,IDsFiltroItem
6216939,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão K 430 Power Silent Plus - Karcher,"A lavadora de alta pressão mais silenciosa de sua categoria, com apenas 64 dB (A), 55% menos que as máquinas convencionais. Possui motor a indução blindado, refrigerado d' água e acompanha as tubeiras",15.5,0,0,True,False,False,154984
6262211,6216939,Lavadoras de Alta Pressão,454738,,,12.3,0,0,False,False,False,154984
6262216,6216939,Lavadoras de Alta Pressão,454739,,,15.5,0,0,True,False,False,154984
6216942,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão K 2 Karcher,"A Lavadora de Alta Pressão K 2 é prática, compacta, com baixo consumo de água e energia elétrica, é ideal para pequenas limpezas do dia-dia.",6.35,0,0,True,False,False,154984
6262771,6216942,Lavadoras de Alta Pressão,453693,,,6.35,0,0,True,False,False,154984
6262772,6216942,Lavadoras de Alta Pressão,453692,,,6.35,0,0,True,False,False,154984
6367959,,Lavadoras de Alta Pressão,,"Lavadora de Alta Pressão LAV 1200, 1300 libras, Vonder",Uso doméstico. Indicada para limpezas em geral com maior remoção de sujeira devido a alta pressão de saída da água.,6.32,1,363.31,True,False,False,154994
6367960,6367959,Lavadoras de Alta Pressão,455317,,,6.32,1,363.31,True,False,False,154994
6367961,6367959,Lavadoras de Alta Pressão,455318,,,6.32,0,363.31,True,False,False,154994
6367962,,Lavadoras de Alta Pressão,,"Lavadora de Alta pressão LAV 1400I, 1450 libras, Vonder",Uso semiprofissional. Indicada para limpezas em geral com maior remoção de sujeira devido a alta pressão de saída da água.,10.5,1,0,True,False,False,154994
6367963,6367962,Lavadoras de Alta Pressão,455319,,,10.5,0,0,True,False,False,154994
6367964,6367962,Lavadoras de Alta Pressão,455320,,,10.5,0,0,True,False,False,154994
6367965,,Lavadoras de Alta Pressão,455321,Lavadora de Alta pressão LAV 1600I 220 V~ Vonder 6864160220,Uso profissional. Indicada para limpezas em geral com maior remoção de sujeira devido à alta pressão de saída da água.,24.7,1,1515.33,True,False,False,154994
6367966,,Lavadoras de Alta Pressão,,"Lavadora de Alta pressão LAV 1800I, 2000 libras, Vonder",Uso semiprofissional. Indicada para limpezas em geral com maior remoção de sujeira devido a alta pressão de saída da água.,16.76,1,0,True,False,False,154994
6367967,6367966,Lavadoras de Alta Pressão,455322,,,16.76,0,0,True,False,False,154994
6367968,6367966,Lavadoras de Alta Pressão,455323,,,16.76,0,0,True,False,False,154994
6217220,,Limpadora a vapor,,Limpadora a Vapor SG 4/4 BR 220V Karcher 10921060,Limpador a vapor profissional de alto desempenho que oferece limpeza profunda e higiênica sem o uso de produtos químicos.,11.2,0,8832.34,False,False,False,154984
6253427,6217220,Limpadora a vapor,452743,,,11.2,0,8832.34,False,False,False,154984
6217230,,Limpadora Extratora,,Extratora SE 4001 60Hz - Karcher,A Lava carpete / aspirador 1.4 kw com capacidade de 4/4 litros - SE 4001 da Karcher ‚ ideal para fazer a limpeza e higienização de superfícies estofadas!,11.8,1,1741.71,False,False,False,154984
6262207,6217230,Limpadora Extratora,318417,,,11.8,0,0,True,False,False,154984
6262208,6217230,Limpadora Extratora,345284,,,11.8,1,1741.71,True,False,False,154984
6217289,,Limpadora Extratora,,Extratora Puzzi 10/1 Karcher,"Limpadora a extração indicada para a higienização de estofados, sofás, tapetes e carpetes, entre outros. 
Indicado para o uso em hotéis escritórios, shopping centers, salas de convençäes entre outros",15.5,0,5276.96,False,False,False,154984
6261346,6217289,Limpadora Extratora,454646,,,15.5,1,5276.96,False,False,False,154984
6261347,6217289,Limpadora Extratora,454647,,,15.5,1,5276.96,False,False,False,154984
6214708,,Lixadeira,,Lixadeira Excêntrica GEX 125-1 AE Profissional Bosch,"Lixadeira excêntrica
Bosch GEX 125-1 AE Professional
Comodidade de corte em qualquer posição de trabalho
Lixamento sem esforço em qualquer posição, leve e compacta.",1.68,1,505.01,True,False,False,154981
6263800,6214708,Lixadeira,348711,,,1.68,0,0,True,False,False,154981
6263801,6214708,Lixadeira,347450,,,1.68,1,505.01,True,False,False,154981
6214717,,Lixadeira,,Lixadeira Orbital de Palma 200W 114mm 7232 SKIL,"Com a lixadeira da Skil você tem mais praticidade e segurança, além do sistema de presilhas para fixação de lixas, ela possui um motor super potente com design compacto para alcance de áreas menores.",1.19,1,249.06,True,False,False,227246
6253653,6214717,Lixadeira,340079,,,1.19,0,249.06,True,False,False,227246
6492037,6214717,Lixadeira,342313,,,1.19,0,249.06,True,True,False,227246
6252045,,Lixadeira,,Lixadeira Vibratória GSS 140 STD Bosch,"Lixar qualquer coisa, de qualquer forma, em qualquer lugar.
Flexível e sem causar cansaço em trabalhos de muitas horas mesmo acima do nível da cabeça
Excelente design ergonômico.",1.38,1,273.26,True,False,False,154981
6257233,6252045,Lixadeira,455034,,,1.38,0,273.26,True,False,False,154981
6257235,6252045,Lixadeira,455152,,,1.38,2,273.26,True,False,False,154981
6217471,,Lona,452610,Lona 2 X 2 Azul Impermeavel Multi Uso Piscina Festa Telhado Nove54,"Possui fio sintético ao redor da bainha para maior resistência. Fabricada em polietileno de alta e baixa densidade, com aditivo que protege contra os raios ultravioleta. Impermeável.",0.32,6,17.87,True,False,False,154994
6217472,,Lona,452611,Lona 3 X 2 Azul Impermeavel Multi Uso Piscina Festa Telhado,"Possui fio sintético ao redor da bainha para maior resistência. Fabricada em polietileno de alta e baixa densidade, com aditivo que protege contra os raios ultravioleta. Impermeável.",0.45,6,26.82,True,False,False,154994
6217864,,Lona,452612,Lona 3 X 3 Azul Impermeavel Multi Uso Piscina Festa Telhado Nove54,"Possui fio sintético ao redor da bainha para maior resistência. Fabricada em polietileno de alta e baixa densidade, com aditivo que protege contra os raios ultravioleta. Impermeável.",0.61,6,40.2,True,False,False,154994
6217872,,Lona,452613,Lona 4 X 3 Azul Impermeavel Multi Uso Piscina Festa Telhado Nove54,"Possui fio sintético ao redor da bainha para maior resistência. Fabricada em polietileno de alta e baixa densidade, com aditivo que protege contra os raios ultravioleta. Impermeável.",0.85,6,53.61,True,False,False,154994
6217896,,Macaco Hidráulico,451586,Macaco hidráulico tipo garrafa 10 t Vonder 6874100000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",6.15,2,291.94,True,False,False,154994
6217903,,Macaco Hidráulico,451587,Macaco hidráulico tipo garrafa 12 t Vonder 6874120000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",7.2,2,334.5,True,False,False,154994
6217913,,Macaco Hidráulico,451588,Macaco hidráulico tipo garrafa 15 t Vonder 6874150000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",8.09,2,377.4,True,False,False,154994
6217920,,Macaco Hidráulico,451582,Macaco hidráulico tipo garrafa  2 t Vonder 6874020000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",2.48,2,145.13,True,False,False,154994
6217924,,Macaco Hidráulico,451589,Macaco hidráulico tipo garrafa 20 t Vonder 6874200000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",10.75,2,486.68,True,False,False,154994
6217926,,Macaco Hidráulico,451583,Macaco hidráulico tipo garrafa  3 t Vonder 6874030000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",3.35,2,176.51,True,False,False,154994
6217929,,Macaco Hidráulico,451584,Macaco hidráulico tipo garrafa  5 t Vonder 6874050000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",4.59,2,217.69,True,False,False,154994
6217932,,Macaco Hidráulico,451585,Macaco hidráulico tipo garrafa  8 t Vonder 6874080000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",5.5,2,258.58,True,False,False,154994
6217940,,Macaco Hidráulico,451590,Macaco hidráulico tipo garrafa 30 t Vonder 6874300000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",19.2,2,1013.23,True,False,False,154994
6217947,,Macaco Hidráulico,451591,Macaco hidráulico tipo garrafa 50 t Vonder 6874500000,"Indicado para elevação de veículos ou cargas de acordo com sua capacidade. Usar, armazenar e transportar somente na posição vertical para evitar vazamento de óleo.",26.5,2,1348.2,True,False,False,154994
6217948,,Macaco Hidráulico,452529,Macaco hidráulico tipo jacaré portátil 2 t com maleta Vonder 6874200200,Indicado para elevação de veículos ou cargas de acordo com sua capacidade,7.4,2,315.58,True,False,False,154994
6141553,,Maçarico,242511,Maçarico de Corte CO 3500 (bicos 1502 / 1503) Condor 404601,"Maçaricos de corte de uso manual, de baixo peso, ideais para cortar até 200,00mm",1.55,6,221.72,True,False,True,155007
6140266,,Mangueira,453287,"Mangueira Oxigênio e Acetileno 5/16"" HT 1017001100","Mangueira Trançada de TPE (Elastômero Termoplástico) para Solda 
As mangueiras da linha Welding são ideais para soldagem em geral, como oxigênio e acetileno ou gás liquefeito de petróleo (GLP).",6,1,0,False,False,False,155005
6140276,,Mangueira,453288,"Mangueira de Solda Argônio 5/16"" Preta HT 1011002100","Fabricada com três camadas com compostos a base de borracha nítrica, camada interna e externa de pvc. Emborrachado camada intermediária de reforço têxtil de poliéster, tornando-se flexível.",3.1,1,0,False,False,False,155005
6217953,,Máquina de Pintura,,"Máquina de pintura Airless, 1,2 hp, MPA 120  Vonder","Indicada para aplicações profissionais de tintas látex, PU (poliuretano), esmalte à base sintética, à base de água, resina acrílica (desde que não contenha catalizador) e tintas automotivas.",18.65,1,3430.98,True,False,False,154994
6253326,6217953,Máquina de Pintura,454784,,,18.65,4,3430.98,True,False,False,154994
6217958,,Máquina Solda Mig,454831,Máquina para solda MIG/MAG MM 255 trifásica Vonder 6878255000,"Ideal para uso em serralherias, oficinas e indústrias em geral. Não acompanha tocha, cilindro, regulador de gás e núcleo adaptador.",85,0,0,False,False,False,154994
6217960,,Máquina Solda Mig,454832,Máquina para solda MIG/MAG MM 305 trifásica Vonder 6878305000,"Ideal para manutenções e montagens em serralherias e indústrias metalúrgicas em geral. Não acompanha tocha, cilindro, regulador de gás e núcleo adaptador.",96.5,1,0,False,False,False,154994
6253542,6218060,Máquina Solda Mig,453908,,,28.68,0,0,False,False,False,154994
6217962,,Máquina Solda Mig,454833,Máquina para solda MIG/MAG MM 405 trifásica com cabeçote externo Vonder 6878405000,"Ideal para industrias metalúrgicas em geral, caldeirarias e oficinas. Não acompanha tocha, cilindro, regulador de gás e núcleo adaptador.",186,0,0,False,False,False,154994
6218060,,Máquina Solda Mig,,Máquina para solda MIG/MAG MM 150 minimig monofásica Vonder 6878150000,"Indicada para solda em chapas finas e soldas leves em pequenas estruturas metálicas. Não acompanha: tocha, cilindro e regulador para gás. Encaixe da tocha tipo euroconector.",28.68,0,0,False,False,False,154994
6218075,,Máquina Solda Mig,,Máquina para solda MMP 220 multiprocessos Vonder 6878220000,Ideal para soldagem em serviços de reparação e instalação de estruturas metálicas que requerem mobilidade.,15.6,0,0,False,False,False,154994
6253543,6218075,Máquina Solda Mig,454785,,,15.6,1,0,False,False,False,154994
6214727,,Martelete Demolidor,,Martelo demolidor com SDS-max GSH 11 E 1500W Profissional 220V Bosch 611316714,"Martelo demolidor com SDS-max Bosch GSH 11 E Professional
Especialista em trabalhos de demolição
Para trabalhos de demolição.
Rendimento para remoção de concreto de dureza média de 490 kg por hora",15.92,0,4810.85,False,False,False,154981
6264720,6214727,Martelete Demolidor,20489,,,15.92,0,4810.85,False,False,False,154981
6214847,,Martelete Demolidor,,Martelo demolidor com SDS-max GSH  5 CE 1150W 220V Bosch 06113210E0,"Martelo demolidor com SDS-max Bosch GSH 5 CE Professional
Imbativelmente potente, com uma redução das vibrações de até 40%
8,3 joules de energia de impacto para uma elevada taxa de remoção de materi",11.35,1,3558.86,False,False,False,154981
6264719,6214847,Martelete Demolidor,450632,,,11.35,1,3558.86,False,False,False,154981
6214849,,Martelete Demolidor,,Martelo demolidor com SDS-max GSH  5 1100W 220V Bosch 06113370E0,"Martelo demolidor com SDS-max Bosch GSH 5 Professional
Maior durabilidade da classe com uma potência que impressiona
Pressão de contacto reduzida e tubo de percussão longo para um rendimento ideal",10.38,0,2761.54,False,False,False,154981
6264717,6214849,Martelete Demolidor,452414,,,10.38,0,2761.54,False,False,False,154981
6375543,,Martelete Demolidor,,Martelo Perfurador 800W GBH 2-24 D + Mandril 13mm Bosch,"Martelete Perfurador Rompedor SDS-plus 800W 127V GBH 2-24 D Bosch. Potência comprovada de 800 watts e impacto de 2,7 joules, segundo rigorosa norma internacional EPTA.",4.9,1,681.9,True,False,False,154981
6375544,6375543,Martelete Demolidor,455331,,,4.9,0,681.9,True,False,False,154981
6375545,6375543,Martelete Demolidor,455332,,,4.9,0,0,True,False,False,154981
6215242,,Martelete Perfurador,,Martelo Perfurador Rompedor GBH  5-40 D 1100W - 220V Bosch - 06112690E0,"Martelo perfurador com SDS-max Bosch GBH 5-40 D Professional
Potente motor: taxa de remoção 30% superior ao principal concorrente.
A maior força de impacto da classe: 8,5 J.",10.216,0,0,True,False,False,154981
6253658,6215242,Martelete Perfurador,451926,,,10.216,0,0,True,False,True,154981
6215366,,Martelete Perfurador,,Martelo Perfurador Rompedor GBH 12-52 D 1700W SDS-max 220V Bosch 06112661E0,"Martelo perfurador com SDS-max Bosch GBH 12-52 D Professional
O martelo perfurador rompedor: Mais força. Menos vibração.",11.7,0,0,False,False,False,154981
6253657,6215366,Martelete Perfurador,453788,,,11.7,0,0,False,False,False,154981
6215464,,Martelete Perfurador,,"Martelo Perfurador Rompedor GBH  2-24 D 820W com SDS-plus 2,7J Bosch","Martelo perfurador com SDS-plus Bosch GBH 2-24 D Professional
Maior potência para perfurar com menos esforço, agora com 820W!
Longa vida útil graças a componentes de motor de alta qualidade.
",4.6,1,0,True,False,False,154981
6258820,6215464,Martelete Perfurador,369097,,,4.6,0,0,True,False,True,154981
6258819,6215464,Martelete Perfurador,369085,,,4.6,0,0,True,False,True,154981
6215369,,Martelete Perfurador,,Martelo perfurador Rompedor GBH  2-26 DRE 800W com SDS-plus 11253 Profissional Bosch,"Martelo perfurador com SDS-plus Bosch GBH 2-26 DRE Professional
A ferramenta multiuso rápida para utilizações diária.",5,1,732.77,False,False,False,154981
6258821,6215369,Martelete Perfurador,353051,,,5,0,732.77,False,False,False,154981
6258822,6215369,Martelete Perfurador,350177,,,5,2,732.77,False,False,False,154981
6214850,,Martelete Perfurador,,Martelo Eletropneumático SDS 1859 750 W SKIL,"Martelo Eletropneumático  com 3 funções: cinzelamento e perfuração com e sem impacto
Carcaça de alumínio: 3x mais resistente
Regulagem de angulação do cinzel",5.74,1,591.97,True,False,False,227246
6258880,6214850,Martelete Perfurador,451242,,,5.74,1,591.97,True,False,False,227246
6258882,6214850,Martelete Perfurador,451243,,,5.74,0,0,True,False,False,227246
6284901,,Martelete Perfurador,454093,Martelo perfurador com SDS-max GBH 8-45 1500W DV 220V Bosch 06112650E0,"Força máxima comprovada:1.500 W e a maior energia de impacto, 15% a mais que o concorrente.
A maior taxa de remoção da categoria: 250 kg/h, 10% a mais que o principal concorrente. 17% mais perfuraçõe",12.79,0,0,False,False,False,154981
6219146,,Martelos e Marretas,16685,Martelo de bola com cabo de madeira 300 g - Tramontina 40410012,"Indicados para: rebitar, formar e endireitar metal, além de golpear: talhadeiras, punçäes, saca pinos, vazadores, entre outros, o martelo de bola da Tramontina Master tem o cabo fixado na cabeça.",0.46,2,38.29,True,False,False,154983
6219148,,Martelos e Marretas,16704,Martelo de bola com cabo de madeira 500 g - Tramontina 40410020,"Indicados para: rebitar, formar e endireitar metal, além de golpear: talhadeiras, punçäes, saca pinos, vazadores, entre outros, o martelo de bola da Tramontina Master tem o cabo fixado na cabeça.",0.75,2,48.07,True,False,False,154983
6219151,,Martelos e Marretas,128369,Martelo de unha com cabo de madeira 25 mm jateado - Tramontina 40370025,"Toda obra precisa de um martelo de unha na hora de introduzir ou remover pregos, rasgar e remover componentes estruturais de madeiras. Toda a qualidade que você precisa para bater o martelo!",0.63,0,0,True,False,False,154983
6219154,,Martelos e Marretas,28703,Marreta oitavada com cabo de madeira 1.000 g jateado - Tramontina 40508002,"Quebrar uma parede pode ser muito difícil sem as marretas da Tramontina. Resistentes e seguras, são ferramentas certas para você que trabalha na construção civil ou com pequenos reparos.",1.13,1,23.52,True,False,False,154983
6218076,,Máscara de Solda,453578,Máscara de escurecimento automático tonalidade 12 MSV 012 Vonder 7076012000,"Indicada para proteção facial contra raios ultravioleta (UV) e infravermelhos (DIN12), impactos de partículas volantes e respingos de solda.",0.75,10,156.6,True,False,False,154994
6218077,,Máscara de Solda,450509,Máscara de escurecimento automático tonalidade  9 a 13 MSV 913 Vonder 7076913000,"Indicada para proteção facial contra raios ultravioleta (UV) e infravermelhos (DIN13), impactos de partículas volantes e respingos de solda.",0.83,4,261.05,True,False,False,154994
6380029,,Máscara de Solda,179911,Máscara de Solda Automática A20 Esab 735373,"Máscara para Solda A20 com Regulagem Automática de 9 à 13 Preta ESAB
Extremamente leve, resistente e de boa performance.
A máscara A20 oferece alta confiabilidade e preço justo.",0,0,0,True,False,False,155008
6380229,,Massa Epóx,140280,Massa Epóx Mem A/B 1kg Tubolit PA000013,Massa epóxi bi-componente para aplicação subaquática. Para reparo subaquático e arremates de  impermeabilização. Troca de azulejo em piscina sem esvaziar.,0,0,82.57,True,False,False,154995
6380230,,Massa Epóx,140278,Massa Epóx Mem-300 A/B 1kg Tubolit PA000016,"Massa epóxi bi-componente para reparos.
Utilizada na recuperação de peças metálicas como eixos, carcaças de bombas ou rotores, que foram danificados por abrasão, cavitação ou ataque químico.
",0,5,75.07,True,False,False,154995
6380231,,Massa Epóx,140291,Massa Epóx MEP-301 A/B 1kg Tubolit PA000019,"Massa epóxi bi-componente para aplicação subaquática. Funciona como proteção anti-corrosiva, proteção contra impactos; solda a frio; isolante elétrico; reparos em geral de furos, emendas e enchimentos",0,5,80.66,True,False,False,154995
6215564,,Medidor Laser,453366,Medidor laser de distâncias 20m GLM 20 Profissional  Bosch 0601072EG0,"Medidor laser de distâncias Bosch GLM 20 Professional
Trena a laser para realizar mediação de comprimento/distância.
Realiza mediação de comprimento.
Possui mediação contínua.",0.2,0,0,True,False,True,154981
6215568,,Medidor Laser,453193,Medidor laser de distâncias 40m GLM 40 Profissional Bosch 0601072900,"Medidor laser de distâncias Bosch GLM 40 Professional
Todas as funções relevantes em um design compacto
Medição de distância, cálculo de área, cálculo de volume, tudo de forma intuitiva",0.5,0,0,True,False,False,154981
6215571,,Medidor Laser,453194,Medidor laser de distâncias 50m GLM 50 C Profissional Bosch 0601072C00,"Medidor laser de distâncias Bosch GLM 50 C Professional
Transferência digital direta dos resultados de medição
Transferência de dados rápida e eficiente por Bluetooth",1.58,0,0,True,False,True,154981
6408266,,Multímetro,243833,Multímetro Digital ET-1000 Minipa,"O multímetro digital Modelo ET-1000 (daqui em diante referido apenas como instrumento) diferencia-se pelo display de 3 1/2 dígitos, indicador de bateria fraca e pelas medidas de tensão DC/AC, corrente",0.185,2,51.77,True,True,False,154988
6408267,,Multímetro,453339,Multímetro Digital ET-2042E Minipa,"Foi projetado para uso em laboratório, em casa, e por hobistas e entusiastas na área elétrica,
eletrônica e informática.",0.505,2,247.08,True,True,False,154988
6577733,,Multímetro,331439,Multímetro Digital ET-1002 Minipa,"Diferencia-se pelo display de 3 1/2 dígitos e pelas medidas de tensão DC / AC, corrente DC, resistência, ganho de transistores (hFE) e pelos testes de diodo e continuidade",0.13,2,56.12,True,False,False,154988
6215598,,Níveis a Laser,453589,Nível Laser combinado GCL  2-15 Profissional +Gancho + Maleta Bosch 0601066E02,"Laser combinado Bosch GCL 2-15 Professional
Compacto e versátil para todas as aplicações de nivelamento de curta distância",2.2,1,729.62,True,False,False,154981
6252633,,Níveis a Laser,454617,Nível Laser combinado GCL 2-15 G Profissional  Bosch 0601066J00,"Visibilidade quatro vezes melhor graças às linhas laser verdes
Linhas horizontais e verticais verdes para máxima visibilidade
Pontos de prumo vermelhos para uma aplicação de transferência precisa",2.2,1,901.49,True,True,False,154981
6285080,,Níveis a Laser,454912,"Nível Laser Digital 0,5mm Skil F0150511BA","Projeção de linhas perfeitamente alinhadas devido ao sistema pendular de autonivelação.
Função de inclinação através da trava do pêndulo Pendurar objetos rapidamente e completame",0.68,0,0,False,False,False,227246
6285106,,Níveis a Laser,450578,"Nível Laser Digital 0,5mm Skil F0150516BC","O nível a laser de linha com alcance de 10 metros conta com o sistema de estabilização que ajusta a linha do laser é estabelecida em 5 segundos, sinal sonoro, ativado automaticamente.",3.21,1,617.71,True,False,False,227246
6378780,,Níveis de alumínio,298684,"Nível de alumínio 12"", com base magnética, Vonder 3535100120",Indicado para nivelar superfícies em geral,0.216,12,40.53,True,False,False,154994
6218091,,Pistola para Pintura,451864,Pistola para pintura com caneca em alumínio tipo sucção ar direto PDV 100  - Vonder  6220000100,"Utilizada com compressores de ar direto. Indicada, principalmente, para ambientes prediais em aplicações como: pinturas com tinta óleo, verniz para madeira, esmalte sintético e selador.",1.4,2,130.41,True,False,False,154994
6218155,,Pistola para Pintura,451863,Pistola para pintura com caneca em alumínio tipo sucção PSV 100 - Vonder 6220200100,"Na configuração original de fábrica, acompanha bico e agulha de 1,8 mm, sendo indicada principalmente para o ramo de preparação automotiva em aplicações de bases, primer, fundos, pinturas epóxi, PU.",1.71,2,292.88,True,False,False,154994
6218170,,Pistola para Pintura,451865,Pistola para pintura com caneca plástica tipo gravidade PGV 200 - Vonder 6220100200,"Na configuração original de fábrica, acompanha bico e agulha de 1,4 mm, sendo indicada principalmente para acabamentos automotivos em aplicações de vernizes, tintas metálicas, tintas PU.",1.71,2,256.38,True,False,False,154994
6218171,,Pistola para Pintura,454748,"Pistola para pintura, com caneca plástica, ar direto, PDV 90 - Vonder 6220090090","Indicada, principalmente, para: AMBIENTES PREDIAIS para pinturas com tinta óleo, verniz para madeira, esmalte sintético e selador. RAMO SERRALHEIRO: aplicação de zarcão, esmalte sintético.",1.04,2,45.35,True,False,False,154994
6218078,,Pistola para Pintura,,"Pistola elétrica para pintura, 400 W, PEV 400 - Vonder","Indicada para aplicações profissionais e domésticas de tintas sem pigmentos metálicos, como tintas automotivas, látex, vernizes, esmalte à base sintética e à base de água.",0.84,1,361.76,True,False,False,154994
6254672,6218078,Pistola para Pintura,453831,,,0.84,1,361.76,True,False,False,154994
6254673,6218078,Pistola para Pintura,453832,,,0.84,0,361.76,True,False,False,154994
6251687,,Plaina,,Plaina Elétrica Profissional 1555 SKIL,"Cor Preto, Usabilidade: Alisar Superfícies De Madeira",3.36,1,0,True,False,False,227246
6259025,6251687,Plaina,214200,,,3.36,0,0,True,False,False,227246
6259026,6251687,Plaina,194232,,,3.36,0,0,True,False,False,227246
6215607,,Plaina,,Plaina Elétrica Profissional GHO 16 82D Bosch,"Plaina Bosch GHO 16-82 D Professional
Potente motor de 630W
Capacidade de corte de até 1.6 mm, ideal para aplicações como nivelação de lâminas de madeira, alisamento de extremidades e ajustes.",4.88,1,725.6,True,False,False,154981
6259027,6215607,Plaina,452861,,,4.88,0,725.6,True,False,False,154981
6259028,6215607,Plaina,452904,,,4.88,1,725.6,True,False,False,154981
6215619,,Politriz,,"Politriz 5"" - 9051 470W SKIL","100% rolamentada.
Botão-trava de eixo.",2,0,454.67,False,False,False,227246
6253629,6215619,Politriz,451244,,,2,0,454.67,False,False,False,227246
6215623,,Politriz,,"Politriz 7"" - 9071 1300W  SKIL","Amplo gatilho, interruptor desenvolvido para melhor ergonomia
Soft start, sistema de início suave
6 níveis de velocidade variável, maior controle nas aplicações",3.89,0,677.73,True,False,False,227246
6253630,6215623,Politriz,454238,,,3.89,0,677.43,True,False,False,227246
6215630,,Politriz,,Politriz GPO 12 CE Profissional 1250W 110V Bosch 06013890D0,"Politriz  Bosch GPO 12 CE Professional
Alta potência em apenas 2,5 kg: rápido progresso de trabalho e conforto.
Design compacto com apenas 405 mm e empilhadeira ergonômica com Soft Grip.",5.23,0,1050.33,False,False,False,154981
6253631,6215630,Politriz,365363,,,5.23,0,1050.33,False,False,False,154981
6215640,,Politriz,,Politriz GPO 14 CE Profissional 1400W 220V Bosch 06013890E0,"Politriz Bosch GPO 14 CE Professional
A ferramenta prática para resultados brilhantes
Manuseamento fácil graças ao punho ergonómico Softgrip",5.14,0,1050.33,False,False,False,154981
6253633,6215640,Politriz,363554,,,5.13,0,1050.33,False,False,False,154981
6378799,,Pulverizador,453259,"Pulverizador com compressão prévia 1,5 litros Vonder 6240000150","Indicado para pulverizações em geral. Não utilizar produtos químicos, como: solventes, ácidos ou tintas.",0.36,6,36.54,True,False,True,154994
6378820,,Pulverizador,180725,"Pulverizador agrícola 1,0 litro PU 010 Vonder 6240001000","Indicado para pulverização em geral, não utilizar produtos químicos como solventes, ácidos ou tintas.",0.1,6,10.86,True,False,True,154994
6378841,,Pulverizador,359946,Pulverizador lateral com compressão prévia  5 litros PL 005 VONDER 6240005000,"Indicado para pulverização em geral, não utilizar produtos químicos como solventes, ácidos ou tintas.Pressão máxima de trabalho: 3 bar / 43,5 lbf/pol².",1.25,6,93.01,True,False,True,154994
6218351,,Regulador Pressão,453606,Reguladores de Pressão e Vazão  MDN G 30 ARG Condor 407785,"Reguladores de Pressão são equipamentos destinados a reduzir a alta pressão dos reservatórios de gases (cilindros), ou de uma tabulação, para adequar as pressões requeridas pelo equipamento e trabalho",1.16,1,196.93,True,False,True,155007
6253625,6215651,Retifica,451261,,,2.38,0,0,False,False,False,154981
6218354,,Regulador Pressão,453601,"Reguladores de Pressão e Vazão MDN 1,5 Acetileno Condor 407780","Reguladores de Pressão são equipamentos destinados a reduzir a alta pressão dos reservatórios de gases (cilindros), ou de uma tabulação, para adequar as pressões requeridas pelo equipamento e trabalho",1.16,6,196.93,True,False,True,155007
6218358,,Regulador Pressão,453603,Reguladores de Pressão e Vazão MDN  10 Oxigenio Condor 407782,"Reguladores de Pressão são equipamentos destinados a reduzir a alta pressão dos reservatórios de gases (cilindros), ou de uma tabulação, para adequar as pressões requeridas pelo equipamento e trabalho",1.16,6,196.93,True,False,True,155007
6215589,,Retifica,,Micro Retífica Dremel 3000 C/75 Acessórios Bosch F0133000BL,"Micro Retífica Multiuso Dremel 3000 120W 127V Cinza e Preto  10 acessórios para o uso em madeira, metal, vidro, plástico e outros materiais. Mais um estojo com 75 peças para  cortar, polir, lixar.",2.82,0,0,False,False,False,154981
6253626,6215589,Retifica,452851,,,2.82,0,0,False,False,False,154981
6215651,,Retifica,,Retificadeira Direita GGS 28 L Profissional Bosch,"Retificadeira direita Bosch GGS 28 L Professional
Manuseio e potência imbatíveis para o trabalho pesado.
Mas compacta e potente: o motor de 500 W e a velocidade de 33.000 RPM",2.38,0,0,False,False,False,154981
6268326,6215651,Retifica,451672,,,1.97,0,0,False,False,False,154981
6252065,,Retifica,,Micro Retífica Dremel 3000 C/10 Acessórios Bosch F0133000PB,"A micro retífica mais versátil para realizar seus projetos criativo! 
Permitem-lhe realizar uma multiplicidade de tarefas. Isto inclui tarefas como lixar, talhar, gravar e fresar, cortar, limpar,poli",1,1,257.84,True,False,False,154981
6253627,6252065,Retifica,92530,,,1,2,257.84,True,False,False,154981
